timestamp(ms),StprPos,RawGyA,SmRrCA,CrntGyASlow,SmGyA,FlGyA,CrntGyASlw,RawyA,CrnGyASlow,RwGyA,awGyA,RaGyA,mGyA,RawGA,RawGy,CrntyASlow,CrntGyASlo,mRrCA,FGyA,CrntGyAlow,SmRrA,SmRCA,StprPo,CrtGyASlow,CntGyASlow,Stpros,FlGA,SRrCA,rntGyASlow,SmrCA,CrntGASlow,SmyA,FlyA,CrntGySlow,SmRrC,SGyA,CrntGyASow,SmGA,SmGy,FlGy,
"1666958183,201",,"3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,211",,"3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,221",,"3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,232",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,24",,"3,52","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,243",,,,"3,52","3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,246",,,,,,"3,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,251",,"3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,261",,"3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,271",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,281",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,291",,"3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,3",,"3,52","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,303",,,,"3,52","3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,306",,,,,,"3,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,311",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,321",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,331",,"3,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,341",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,351",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,36",,"3,52","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,363",,,,"3,52","3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,366",,,,,,"3,78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,371",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,381",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,391",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,401",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,411",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,42",,"3,52","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,422",,,,"3,52","3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,426",,,,,,"3,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,431",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,441",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,451",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,461",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,471",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,48",,"3,51","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,483",,,,"3,51","3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,486",,,,,,"3,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,491",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,501",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,512",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,521",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,531",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,54",,"3,52","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,543",,,,"3,52","3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,546",,,,,,"3,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,555","8,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,563",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,566",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,581",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,591",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,601",,"3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,61",,"3,52","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,613",,,,"3,52","3,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,616",,,,,,"3,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,621",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,632",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,642",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,651",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,661",,"3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,67",,"3,5","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,673",,,,"3,5","3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,676",,,,,,"3,74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,681",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,691",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,702",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,711",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,721",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,73",,"3,5","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,733",,,,"3,5","3,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,736",,,,,,"3,74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,741",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,752",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,761",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,772",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,781",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,79",,"3,5","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,793",,,,"3,5","3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,796",,,,,,"3,73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,801",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,811",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,822",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,831",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,842",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,85",,"3,5","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,853",,,,"3,5","3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,856",,,,,,"3,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,861",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,871",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,881",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,891",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,901",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,91",,"3,49","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,913",,,,"3,49","3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,916",,,,,,"3,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,921",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,931",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,942",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,951",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,961",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,97",,"3,49","5,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,973",,,,"3,49","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,976",,,,,,"3,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,981",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958183,991",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,001",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,011",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,021",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,03",,"3,49","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,033",,,,"3,49","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,037",,,,,,"3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,045","8,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,052",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,062",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,071",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,081",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,091",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,1",,"3,5","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,103",,,,"3,5","3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,107",,,,,,"3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,112",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,122",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,132",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,142",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,151",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,16",,"3,5","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,163",,,,"3,5","3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,166",,,,,,"3,69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,172",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,181",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,192",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,201",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,211",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,22",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,223",,,,"3,48","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,226",,,,,,"3,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,231",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,241",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,252",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,262",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,271",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,28",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,283",,,,"3,48","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,286",,,,,,"3,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,291",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,301",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,311",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,322",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,332",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,34",,"3,49","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,343",,,,"3,49","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,347",,,,,,"3,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,352",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,361",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,371",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,381",,"3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,391",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,4",,"3,49","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,403",,,,"3,49","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,406",,,,,,"3,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,414","8,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,421",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,431",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,441",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,451",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,461",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,47",,"3,49","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,473",,,,"3,49","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,477",,,,,,"3,66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,482",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,491",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,501",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,511",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,522",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,53",,"3,49","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,533",,,,"3,49","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,536",,,,,,"3,66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,542",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,552",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,561",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,571",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,582",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,59",,"3,49","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,593",,,,"3,49","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,596",,,,,,"3,65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,601",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,611",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,621",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,631",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,641",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,65",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,653",,,,"3,48","3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,656",,,,,,"3,65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,662",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,671",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,681",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,691",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,701",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,71",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,713",,,,"3,48","3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,716",,,,,,"3,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,721",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,731",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,741",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,751",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,761",,"3,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,77",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,773",,,,"3,48","3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,776",,,,,,"3,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,782",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,792",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,802",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,811",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,821",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,83",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,833",,,,"3,48","3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,837",,,,,,"3,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,841",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,852",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,861",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,871",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,881",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,89",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,893",,,,"3,48","3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,897",,,,,,"3,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,902",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,912",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,921",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,931",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,941",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,95",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,953",,,,"3,48","3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,957",,,,,,"3,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,965","8,57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,971",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,982",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958184,991",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,002",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,011",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,02",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,021",,,"5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,023",,,,"3,48","3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,026",,,,,,"3,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,031",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,041",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,052",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,061",,"3,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,072",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,08",,"3,48","5,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,083",,,,"3,48","3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,086",,,,,,"3,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,091",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,102",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1666958185,111",,"3,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
